label,array
0,"-0.02367291,-0.052193753,-0.016875643,0.042197447,0.03197598,0.07524968,-0.10531284,-0.08019534,-0.0940465,-0.04432346,0.15307327,0.01842659,-0.018430764,-0.070703104,0.04531476,-0.14361021,-0.11494565,0.045419373,-0.015755448,0.057776663,0.21297649,0.117074706,0.07390508,0.06281448,0.05689607,-0.09813014,0.05317035,0.047982465,-0.0035163637,-0.11690912,0.101743296,0.13675213,0.06357588,-0.0102904,-0.018891942,0.02483157,0.05555466,-0.13191268,0.003923202,0.13383323,0.023317115,-0.03177203,0.010507675,0.015292555,0.03530124,0.06632198,0.011196499,-0.040929824,-0.12245257,0.1275525,-0.1031685,-0.19202751,0.09857171,-0.15476218,-0.1411255,0.11276581,-0.04129279,-0.045838382,-0.10785567,0.002429812,0.03315334,0.16461916,-0.02100639,-0.19506769,-0.08023574,-0.059844382,-0.04850036,0.008397986,0.014049649,0.08991803,0.008672489,-0.02325795,-0.05678272,0.06369286,0.14859034,0.09112694,0.04151172,0.12670091,0.06624267,-0.09586762,0.0019202708,0.14143866,0.048457734,0.03566932,0.077593096,-0.00073361024,0.051242784,-0.0702056,0.10593618,-0.039141428,0.18802351,0.07169467,0.049005847,-0.016791573,0.06280073,-0.19841954,-0.06833634,0.1269767,0.10487318,0.15016079,-0.05230532,-9.2041584e-05,-0.032291822,-0.16447185,0.016877303,-0.053110506,-0.00040534776,-0.059392657,-0.06820479,-0.10760948,0.02820192,-0.091899276,-0.08411995,0.1356233,0.066104986,0.063409835,0.10098459,-0.0875936,0.044403516,-0.26269245,0.011418383,0.054043517,-0.03401465,0.02211884,0.009713327,-0.045057155,-0.07064706,-0.032826766"
1,"-0.07378836,-0.057811312,0.10548645,-0.012002883,-0.05086467,0.050441485,0.057720114,0.023995023,-0.045871902,0.048710324,0.086874455,0.13719942,-0.10742706,-0.031076325,0.082214676,0.03528619,0.033375733,0.10156843,-0.019095512,0.020174392,0.08531117,0.01332982,-0.021340393,-0.050891083,-0.075321935,-0.27762628,0.018878276,0.08323974,-0.060794566,-0.17629342,-0.013025064,0.21795017,0.062225647,-0.10899423,-0.003799659,0.053792104,0.03949189,-0.025080029,0.04303707,0.034118578,0.029651167,-0.13029438,0.0332059,0.13047138,0.05881571,0.012191946,0.03240932,-0.0010993441,-0.04818233,0.0025793435,-0.21231909,-0.0619009,0.06752556,0.050387572,-0.004650551,0.021713642,-0.022036087,-0.056091998,-0.097445235,-0.090529844,0.09857697,0.12898111,-0.11461197,-0.21331392,0.04284668,-0.0017115142,-0.035577923,0.0495577,0.07031527,-0.030403135,0.19018789,0.04754188,0.02636444,0.18367808,0.057506695,0.1539086,-0.090905055,0.016027687,-0.13872533,0.008108911,0.08728731,0.0043639923,0.051831324,0.049876332,-0.05474049,0.052994095,-0.0034527995,-0.064965434,0.1292856,0.05027078,0.015484884,0.10687243,0.12050176,0.010759716,0.15434037,-0.14511098,-0.03117713,0.028239181,0.032603174,0.08368964,-0.0665586,0.024013616,0.10967659,-0.25096142,-0.037502337,-0.041771203,0.004302638,0.004975484,-0.08702301,0.026810793,0.10430165,-0.13137315,0.004586432,0.027082874,-0.0026994012,0.13698554,0.12432581,-0.084415115,0.069194555,-0.17765458,0.01281666,0.024457505,-0.03211226,0.12666583,0.0536699,-0.069154635,-0.093911506,0.008001367"
1,"0.02298126,-0.007728312,0.03778955,0.02385409,-0.06250693,-0.051804062,-0.033573132,0.094063155,-0.03887564,-0.113535225,0.14971925,0.08022091,0.054779895,-0.05742226,0.016825812,0.053822927,0.014097719,0.026168274,-0.009659202,-0.018558431,0.052311674,0.09746917,0.01027025,-0.015687661,-0.04745703,-0.03639832,-0.10330323,0.05489788,-0.0992467,-0.14225017,0.080638535,0.1902402,-0.0011406793,0.1169029,-0.034033295,-0.017764866,0.06630538,0.026574953,0.05754524,0.06226455,0.022988498,0.02861486,0.035602182,0.084119745,0.1776326,0.03371815,-0.03716304,-0.07777577,-0.018153822,0.13733593,-0.10001812,-0.06452895,0.10087999,-0.02845927,-0.07771836,0.017285958,0.077791736,-0.22203968,-0.026380816,0.0050744377,0.0562129,0.005095406,-0.07389528,-0.27336305,0.038382366,-0.007899277,0.0088951355,-0.044163194,0.062643774,-0.0014518854,-0.057552297,-0.0594968,-0.05632976,0.022585431,-0.09339272,0.023011582,-0.022133384,0.06385676,-3.814411e-05,-0.04102589,0.17609033,0.0421887,0.09118236,0.23313273,0.015482458,-0.026207807,-0.07760762,-0.036974482,0.13927259,-0.05805984,0.04123166,0.032658383,0.166136,0.09473998,0.120155066,-0.21726687,0.0047267512,0.13104089,-0.026955161,0.071600445,0.029201655,0.057339914,-0.029594887,-0.32995975,-0.066901274,-0.06817388,0.024716705,0.00039654595,-0.094371445,-0.010871888,0.042456806,-0.072335,-0.031380065,0.08016974,0.10476084,0.03015263,0.041519154,0.024872292,0.05379414,-0.19768524,0.17002252,0.04620243,-0.036391206,0.13482586,0.08600253,-0.0659588,-0.06933044,-0.04794136"
1,"0.06689824,0.024727799,0.105736025,0.25167844,-0.07050545,0.02803291,0.08590397,-0.020906204,0.020472933,0.108360186,0.11113911,0.10435051,-0.02727969,0.010600759,0.1054661,-0.043858092,0.035439294,0.10797349,-0.01603567,-0.09102611,0.08719085,0.18860018,-0.050189238,0.009292745,-0.15713124,-0.11757297,-0.04995626,-0.011201373,0.034467142,-0.103881575,0.13922396,0.21007688,-0.030987194,-0.0041186516,0.046535656,0.09987247,0.034078334,-0.005430533,-0.03624486,0.10440118,0.03692731,0.0058249445,0.0269211,-0.005834735,0.17900968,0.059104696,0.11645707,0.03387348,-0.08781166,0.09299104,-0.14596407,-0.07165213,0.0031341438,0.014327391,-0.015206721,0.11378809,-0.056637086,-0.09500381,-0.054419283,-0.062678106,0.06636344,0.045914683,-0.12747142,-0.17393202,0.045653272,-0.0066412315,-0.0885495,0.05897013,-0.03634396,0.016538015,0.080330946,0.050669204,-0.050613232,0.035050567,0.03445018,0.0900145,-0.0032823263,-0.0003169376,-0.038489643,-0.042701595,-0.006115007,0.15501319,-0.06815329,0.09193125,-0.05136583,0.05443845,-0.035145164,-0.025913829,0.20628887,0.050873168,0.037814923,0.021471757,0.17535378,0.033429112,0.086578794,-0.10441564,-0.044487827,-0.014239485,-0.03120575,0.09603404,0.060000602,0.096705265,0.008815042,-0.266675,-0.07461133,0.017386144,-0.04510192,0.023048427,-0.011663616,-0.0037042252,0.056304175,-0.15099506,0.016318241,0.09782865,0.036810126,0.10478446,0.1285541,0.1250827,0.08908534,-0.23476838,0.10057775,-0.05114046,-0.023638438,0.10233873,0.06964841,-0.05049924,-0.06504065,0.009920001"
1,"0.074857116,-0.1466752,0.122097395,0.020522706,-0.08811203,0.0018462308,0.031048208,0.015173042,-0.066449344,-0.19258928,0.12823689,0.08569449,-0.008193368,0.010956812,-0.0008825152,0.07267893,0.033924613,-0.030113194,-0.10447889,0.054368574,-0.049834657,0.21431883,-0.09328006,-0.044194695,-0.041262113,-0.21852896,0.053070087,0.10178563,0.039406933,-0.10626116,-0.036202006,0.20041649,0.03678922,0.04205456,-0.0019002213,0.106921665,0.09545927,0.0020283267,0.007911446,0.15990722,0.1099891,-0.016066376,-0.07676736,-0.048579063,0.06392662,0.038514975,0.109108284,-0.0019488904,-0.11316334,-0.027098758,-0.050916336,-0.059102993,0.11210591,0.010272603,-0.08166117,0.1442637,0.12107302,-0.07293282,0.05496345,0.009967442,0.057179615,0.08804884,-0.079269394,-0.24988684,0.075200245,-0.0439076,-0.0037858754,-0.07754914,0.030140482,0.09293732,-0.0007102676,0.010919405,-0.12851228,0.058144335,0.07516655,-0.13290115,-0.09316372,0.08307418,-0.003129421,-0.062341042,-0.110357225,0.007234296,0.0059656394,0.029901577,-0.11657552,0.07681928,-0.13885467,-0.037414126,0.08225696,0.059310466,0.0036417807,-0.04708985,0.111873165,0.07492109,0.088153645,-0.09367715,0.04385714,-0.039178703,-0.04935465,0.14082694,0.005993601,0.09659946,-0.046027794,-0.21405502,0.005435673,-0.07877225,-0.070463695,0.061539248,0.06506938,-0.06019982,0.051309433,-0.14391899,-0.05969992,0.16557115,0.026547046,0.15248668,0.051186137,0.064392604,0.0511171,-0.07633404,0.04894446,0.071367964,-0.014708759,0.09910883,0.039393675,0.0011879575,-0.16497065,0.060875364"
1,"0.0550927,-0.08338679,0.09249367,0.033810172,0.07268102,0.05261791,0.071986526,-0.056641232,-0.109331734,-0.11470232,-0.090284966,0.17098503,0.033976387,-0.046276838,-0.0041876286,0.078441024,-0.074196965,-0.10438096,0.04076209,0.054363206,0.056210764,0.114026666,-0.09398245,-0.04528616,-0.055603635,-0.101545714,-0.06627387,0.043392558,-0.07931754,-0.1110749,-0.0089895595,0.10058033,0.1291702,-0.05169681,0.038927887,0.03748306,0.010028618,-0.07102562,0.051054772,0.07432025,0.014326427,0.004383457,0.11242511,-0.05466328,0.14223413,0.086618744,0.11880108,-0.13098985,-0.04203716,0.13158502,-0.1425476,-0.08247731,0.09811676,-0.023323923,-0.07657571,0.14049047,-0.011618806,0.07078469,0.038513158,-0.07279249,0.053570323,0.028640416,0.017464736,-0.22906223,0.09982916,0.0938818,0.0363411,-0.020481953,0.099972054,0.023016863,0.028552804,0.079856984,-0.014210882,0.08418293,0.02307427,-0.029055133,-0.021801082,0.13205968,0.097310595,-0.14112858,0.1536085,0.032005418,0.08018305,0.047968697,0.013175339,-0.017912898,-0.114651166,0.09641983,0.09923609,0.09104328,0.13925616,-0.10523876,0.17003499,-0.08657969,0.07250145,-0.13908774,-0.020056184,0.03497277,-0.07230663,0.051332764,0.023255153,-0.044688605,0.07283098,-0.24604514,-0.023441028,0.0011327901,-0.039318107,0.07439801,-0.017651437,0.056963086,0.05058864,-0.043327045,0.036615625,0.04615948,0.077116236,0.15753645,0.20953013,0.020963656,0.012794647,-0.24581175,0.01253094,-0.057198137,-0.12100979,0.026860375,0.086418405,0.07673237,-0.08525098,0.048802584"
1,"-0.0020868704,-8.15437e-05,0.11375854,0.10632761,-0.15838328,0.019023767,-0.010737237,0.042720173,-0.016303256,0.013796359,0.14304213,0.071519606,0.08594225,-0.08249386,0.023759548,0.06007265,-0.04839242,-0.051422726,0.052791964,-0.059453536,0.016837547,0.079001,0.0021908982,0.014768847,-0.06611463,-0.25482684,0.028395554,0.110782616,0.077719696,-0.12009769,-0.08974103,0.07853452,0.014676123,-0.042202026,0.014420847,0.04680544,0.104960956,0.040579446,0.120353945,-0.041189678,-0.09174737,-0.013375124,-0.020635715,0.008604732,0.11169644,0.17469156,-0.016364152,-0.077781774,-0.03188803,-0.13534462,-0.096025705,-0.16556934,0.03387905,-0.027802663,-0.13702594,0.12388093,-0.012636009,-0.083266474,-0.062561296,0.008062767,0.1304765,-0.00937588,-0.13932218,-0.29381615,-0.00792743,-0.12051379,-0.19091754,0.0065301144,0.06329175,0.07002859,-0.09151995,-0.017141605,-0.1553001,0.005709256,-0.015088042,0.12879083,-0.020008383,0.041997198,0.056751017,0.061167065,0.02449014,0.13591282,0.10429009,-0.04441062,-0.06439999,-0.03907454,-0.05922633,-0.043957606,0.06322064,-0.009832973,0.006317211,0.057792075,0.078250594,0.021369977,-0.059361808,-0.19039217,-0.05223711,0.14334127,0.041897606,0.14507301,-0.014858684,0.076457456,-0.06030804,-0.17852405,-0.12719376,0.074044265,-0.08741106,0.035042174,-0.011617178,0.03219983,0.010751835,-0.029548008,-0.0458897,-0.025949467,0.0708547,0.1578215,0.08090815,-0.05175222,0.08343302,-0.010734162,0.1268989,0.0030535324,-0.08015158,0.06702608,0.028774766,0.066087425,-0.18421613,0.011577145"
1,"-0.062115714,-0.15764682,0.061767556,0.08149555,-0.0963106,0.024207585,-0.015769877,0.087852724,-0.10129705,0.09347149,0.23320203,0.044579256,-0.038457014,-0.059732966,-0.0693013,0.0012708888,-0.052403003,0.05219255,-0.08507525,-0.018848894,0.0826431,-0.0037124495,-0.009704262,-0.033493463,-0.12207089,-0.15015228,0.11229111,0.08603625,0.016144454,-0.1375146,0.066064015,0.09732649,0.082100846,0.03627458,0.032557156,0.17972729,0.13128313,0.014809662,0.020225141,0.046895035,-0.08427422,-0.01669207,0.059006862,-0.030501824,0.036910452,0.069163606,0.07687349,-0.1442316,-0.06748723,0.055409454,-0.042364653,-0.01957733,0.06464236,0.037798434,-0.14961155,0.07521478,0.021511134,0.006594414,-0.055462286,-0.14842845,0.05213072,0.03830336,-0.013076293,-0.21779063,-0.017034834,-0.0266546,0.047395874,-0.018395526,0.053493183,-0.015504998,-0.08112166,-0.034649078,-0.10746611,-0.011304903,-0.024210732,0.057307154,-0.041878555,0.17066827,-0.07077811,-0.048005465,0.021514213,0.03808492,0.03193182,0.1258244,-0.126421,0.018009696,-0.13636163,-0.056945123,0.0144281555,-0.020368611,0.076553926,-0.019170782,0.14833094,0.015384033,0.1067022,-0.08182211,0.06112537,0.1304927,0.028905407,0.12725791,-0.11265535,-0.038386263,0.013199587,-0.29930344,-0.039003447,0.048129346,-0.029061094,0.102874584,0.05543146,0.091727905,0.1319493,-0.17769769,0.07099116,0.14141871,0.08169327,0.1819502,-0.00069628085,-0.07841955,0.08534169,-0.10733204,0.11919923,-0.05510039,-0.07461126,0.086779825,0.050736763,0.046780724,-0.048076123,0.0477118"
1,"-0.018942837,-0.12696473,0.06653295,-0.0572069,-0.135643,0.05372838,0.0394814,0.025349125,0.053576495,0.02439455,0.14062555,0.08798745,-0.0126019,0.024922056,0.024162622,-0.03860073,-0.042783204,0.008979437,-0.029244581,-0.00784228,-0.038823787,0.14274167,-0.050168425,0.03097702,-0.08579602,-0.055130932,0.05187313,0.047380522,0.032132275,-0.16030097,0.11482511,0.15550166,0.025785794,-0.045490284,0.055897385,0.15439887,0.06521926,-0.009376021,-0.087293476,0.035574272,-0.054536816,-0.12436799,0.03294819,0.0020753636,0.1527327,0.08522093,0.16651252,0.0043271226,-0.14102878,-0.025238927,-0.12178188,-0.011459476,0.05940532,-0.00025333455,-0.0063893218,0.03795788,0.060503487,-0.08188595,0.013062352,0.016015958,0.056987472,0.020184364,-0.039648376,-0.30001903,0.042684816,0.013494974,-0.05034852,0.016898869,-0.02577059,0.05066066,0.015812814,0.12111581,-0.07931325,-0.023980048,0.056009814,0.106520444,0.10175671,0.024633734,0.078629605,-9.001811e-05,0.027587332,0.0053294925,0.0439277,-0.0419501,-0.043209802,0.15254912,-0.074049,-0.07790895,0.136314,0.061261117,0.06353709,-0.032104403,0.29895204,0.034287952,-0.06775102,-0.17100383,-0.011282067,0.066505075,-0.07832925,0.12363542,-0.039528713,-0.022580933,0.0489292,-0.26027352,0.06275037,0.038048245,-0.025225542,-0.056016985,-0.059695143,-0.05525284,0.10413495,-0.09156031,0.11206998,0.14379527,-0.03827939,0.15702128,0.13502719,0.004063249,0.07758242,-0.17754494,0.037485465,-0.050925817,-0.085603535,0.06365544,-0.04986826,0.071240366,-0.0034746611,0.13362032"
1,"0.07329631,-0.08546321,0.17179619,0.19977675,0.033599418,0.0764902,-0.03930503,-0.083226256,-0.062532775,0.1364747,0.14386725,0.16961686,-0.09747599,0.007804653,-0.050507244,-0.015527699,-0.023913275,-0.045698363,-0.030894699,0.003059942,0.06419775,0.12903905,0.025784837,-0.034458395,-0.0011180139,0.006031444,0.10794623,-0.030781254,-0.081045,-0.047320895,0.009697519,0.10961871,-0.041391756,-0.02889409,0.055213265,0.11655993,0.04631483,-0.029742638,0.025582975,-0.024191197,0.027719585,-0.10290581,0.063351944,0.08374816,0.12752916,0.07392236,0.07439439,-0.01876225,-0.09687318,0.013039335,-0.21307825,-0.02625565,0.075295195,-0.024751673,0.14732888,0.11691249,0.031057736,-0.010289711,-0.14441001,0.006330551,0.05861392,0.07659451,-0.027415283,-0.33746007,0.11052192,0.035778347,-0.014754747,-0.015345812,-0.026959827,-0.031404126,-0.029378844,0.08252243,-0.02529218,-0.050837543,0.06668341,0.007698376,0.027158884,0.17092541,0.014070905,0.029451417,0.0067321276,0.07651242,-0.040070422,0.030175945,-0.06551572,0.104467094,0.04756082,0.0019513377,0.09605083,0.07482144,0.08177463,0.0030702404,0.075242035,-0.007866587,0.1421747,-0.084016375,0.037865866,0.057278138,-0.012829683,0.1599492,-0.09619436,-0.08882034,-0.0059452164,-0.22894822,-0.04806197,0.050250642,0.07080339,-0.03467478,0.0072801635,-0.03528291,0.047267403,-0.08357474,0.07393217,0.21468784,-0.014839523,0.17952408,0.08197097,-0.07526527,0.07387066,-0.18537675,0.0075340816,0.022019135,-0.028593428,0.08832795,0.14484414,-0.07286548,-0.07452444,0.017485457"
1,"0.044217557,-0.084852986,0.06293634,0.109102435,-0.045011137,0.051156055,0.060202844,0.013895226,-0.068226136,0.062951796,0.060954437,0.13395907,0.028432243,0.08133802,0.066844895,-0.047965273,-0.07343185,0.008022742,-0.0007112581,0.038345736,0.0057469145,0.11728232,-0.0038722863,-0.0055059455,-0.1436759,-0.15400416,0.03042343,0.0848493,-0.051003814,-0.21708226,0.09414443,0.11561317,0.08072082,-0.038698588,0.0036413476,0.05419066,0.050651815,-0.09906438,-0.052763928,0.15147723,-0.013062836,-0.13905571,0.041057218,0.06383063,0.10212103,-0.00068256183,0.06863824,-0.05613834,-0.028798593,-0.01677464,-0.05762418,-0.020829756,0.061972804,-0.02446736,-0.0862397,-0.0339712,-0.019939948,0.026429815,-0.053643856,-0.11877653,0.11644104,0.17392512,-0.030376963,-0.3081138,0.023144994,0.05983643,0.05419515,0.03871266,0.028061435,0.03577526,0.013527227,0.012305974,-0.08468933,0.07775186,0.06162278,-0.05512694,0.0004472947,-0.06774001,-0.061416768,-0.049354255,-0.013448582,-0.106625274,0.1627095,0.14339417,-0.071955934,0.08225689,-0.14671627,0.02120172,0.14814046,0.16175081,0.028777283,0.026026115,0.07088064,0.08450762,0.03654461,-0.14102232,0.06438027,0.057274554,0.044469073,0.083575,-0.07887204,-0.0550623,0.031840138,-0.25869834,0.012034372,0.013292657,-0.05279461,-0.008566426,0.09401866,-0.062240347,0.06337148,-0.07044056,0.058676574,0.068556905,-0.0050922353,0.1967615,0.13221459,-0.032383803,0.09788394,-0.17900535,0.094444595,0.049682323,-0.07040602,0.090711154,-0.07917789,0.057567302,-0.17356874,-0.038576312"
1,"0.11604391,-0.08815923,0.07171367,0.0941109,-0.13200824,0.055684548,-0.10969878,0.0890865,-0.047614567,-0.028469782,0.02347454,0.137276,0.063658,-0.04511445,0.0052885427,0.11701088,-0.07247314,0.033765316,0.04841298,-0.030985735,0.08598752,0.08946853,-0.060162395,-0.03507416,-0.015645992,-0.08425534,0.061083853,0.07733173,-0.11886523,-0.08258353,0.033765946,0.06793138,0.09595699,0.065563284,-0.0023927444,0.074575804,0.11055841,-0.043606974,0.018343596,0.12985688,-0.07742124,0.008776343,0.047590893,-0.048890736,0.04823508,0.16251992,0.059700627,0.026548762,0.012280129,0.02653312,-0.077339314,0.05418816,0.058621574,-0.00064856285,-0.079788186,0.057814654,0.061306175,-0.056632373,-0.08562001,-0.045835234,-0.06330149,0.19185637,-0.038539253,-0.24503306,-0.010654484,-0.0006168188,0.053164978,0.038852654,0.033670496,0.03809802,0.0060864645,0.06860233,-0.15334022,-0.05481969,0.040386967,0.11600319,0.027318668,0.11180417,0.036047842,0.03898444,0.0660086,0.10968661,0.04268132,0.15271445,-0.045833968,0.04847001,-0.054923233,-0.0103495335,0.06452579,-0.012594086,0.04030919,-0.043955687,0.19928022,0.051979944,0.058071725,-0.048038654,-0.03147795,0.14751126,-0.022561308,0.106065154,0.0007910996,-0.05428843,0.100260206,-0.3027709,0.051262025,0.055010807,0.09130875,0.016046565,-0.02136582,-0.018394707,0.08241283,-0.07879338,-0.043892987,0.030850286,-0.034342177,0.22676393,0.16332737,-0.05942047,0.13361058,-0.21017763,0.17876825,-0.048606977,0.0028637368,0.15253428,0.017384114,0.002671419,-0.15578982,0.029148804"
1,"-0.07726703,-0.04564885,0.10154046,0.04668809,0.0042847954,-0.018323656,0.10771831,-0.048930008,-0.008722335,0.001087455,0.15624711,0.124041006,0.09244369,-0.03596557,0.049594402,-0.045024253,-0.09124495,-0.018268935,-0.020502852,-0.11488757,0.004172908,0.15454923,-0.05292839,-0.09436243,-0.0065315324,-0.069220036,0.036131077,0.036522795,-0.07483162,-0.09920734,0.18550773,0.17356326,0.12624413,-0.013197776,0.10509634,0.21045059,0.031403143,-0.043361057,0.0061054956,-0.01733227,0.07580126,-0.11657595,0.059365254,0.05791221,0.054379776,0.009577903,0.119278274,-0.04651342,-0.034380745,0.06743358,-0.15205012,-0.114822134,0.06446882,-0.08214215,-0.038353533,0.06108731,0.053171538,0.062258787,-0.06778788,-0.07671613,0.049936537,-0.010740732,-0.14506993,-0.1311335,0.013429727,0.13453595,0.05809042,0.052579388,0.0850233,0.017801596,0.007850267,-0.017465472,-0.16827011,0.038433637,0.048437316,-0.020900575,0.035338897,-0.014261467,-0.03078028,-0.07896865,0.045872852,0.20156792,0.024351299,0.091692775,-0.11398253,-0.00655375,-0.1610783,-0.1123649,0.092280276,0.07850536,0.16203862,-0.039456107,0.10416446,-0.072794154,0.044661984,-0.22430031,-0.033932142,0.017240532,0.051011212,0.09599261,-0.030892,-0.04771146,0.09922222,-0.1765465,-0.15671493,0.010480636,-0.08299963,0.016610483,-0.045310162,-0.013221383,0.19885352,-0.13997723,0.024131477,0.08022776,0.06823902,0.07261013,0.07516423,0.0071845534,-0.0076205675,-0.10777471,0.122655734,-0.04888174,-0.1148187,0.07052549,-0.03218398,-0.04339221,-0.12743463,0.038387638"
1,"0.05843051,-0.07716765,0.15864712,0.051639266,-0.1156382,0.04018048,-0.06269847,0.009914464,-0.06223624,-0.00078417006,0.03427349,0.07062525,0.030898415,0.015382562,-0.017675797,-0.114179425,-0.06189025,0.012559886,-0.048606638,-0.054357655,-0.0028332153,0.17139047,-0.05326096,-0.021342369,-0.06159391,-0.1505198,-0.00036102938,-0.047758922,0.08923183,-0.022498323,-0.065612644,0.13790958,0.09543706,0.0036282393,0.013732948,0.086685,0.053756915,0.023591857,-0.013766237,0.056452982,0.04680921,-0.11132015,0.061310787,0.08194488,0.12607324,0.18980806,0.07931112,-0.09216307,-0.02140409,-0.002835051,-0.11325086,-0.118049026,0.15158156,-0.11871994,-0.112022445,0.060500607,0.0772341,-0.012494025,-0.05729421,-0.03715022,0.030942522,0.024889184,-0.16080216,-0.24844107,0.029989254,-0.021332646,-0.02684616,0.052959993,0.057836276,0.004172671,0.081500396,0.08357824,-0.07746995,0.0629368,0.057289936,0.09752302,-0.07280482,0.04102603,0.058331676,-0.064531945,0.03354263,0.14879595,0.001546237,0.026531545,0.024253795,0.055120777,-0.08964512,-0.04091048,0.09696252,-0.051260892,0.043024242,-0.025666598,0.10628057,-0.0109094065,0.12115618,-0.10088395,-0.019722879,0.076169,0.09101762,0.18061677,-0.06905814,0.014585804,0.12532714,-0.2312097,-0.12572724,-0.043448213,-0.08350699,-0.020128177,-0.10629236,0.14845487,0.02731974,-0.21373376,0.027595703,0.131847,0.1305496,0.15002078,0.034155093,-0.112621166,0.08357072,-0.09304133,0.08809487,-0.07026885,0.048726205,-0.025069205,0.15223674,0.06759376,-0.080523774,0.101712525"
1,"-0.096543536,-0.07289717,0.038673725,0.08653205,-0.14422107,0.013920305,0.053510994,0.012755634,-0.062843025,-0.053650327,0.12931025,0.10753743,-0.090380296,0.052755434,-0.04323462,-0.0039163427,-0.033440407,0.040391862,-0.03702759,0.013041148,0.029149527,0.09370499,-0.057939075,0.042878248,-0.03857228,-0.055621386,0.07024394,0.060243357,-0.010458696,-0.03934589,0.03546138,0.14126544,0.04157681,0.0587074,0.06982057,0.017289825,0.037982732,-0.02672143,0.050342962,0.04285531,0.19110365,-0.030153481,-0.014093064,0.0040967874,0.15010378,0.0008041721,0.034253813,0.068626,0.038796585,0.09132788,-0.118100256,-0.11267876,0.11930409,-0.13660334,-0.06739639,0.03533283,-0.047187988,-0.09194164,-0.08460837,0.021969497,0.10949752,0.0782428,-0.047620423,-0.28773648,0.013258218,0.085291184,0.10206951,-0.06395318,0.09115271,0.030314345,-0.04798333,-0.11121012,-0.16576488,0.06392765,0.069822736,0.08770519,-0.16416346,0.056705862,0.044127624,0.04205187,0.083906375,-0.022895224,0.03158152,0.10228064,-0.06795136,0.10911672,-0.16723156,0.04515287,0.11059684,0.02754912,0.06777503,0.13173544,0.10341667,0.07092879,0.0089101475,-0.13971734,-0.11148399,0.114362404,0.06608969,-0.0907056,-0.09005407,-0.044292238,0.09935853,-0.30975088,-0.025538653,-0.07850306,-0.004547466,0.046050027,-0.053212825,0.01655627,0.09356969,-0.09256312,0.018430794,0.13016872,0.030860508,-0.020377902,0.054793682,0.086579785,-0.040745463,-0.20556104,0.11430847,0.009864934,0.03756169,0.04122668,0.16646735,-0.032777697,-0.071719065,-0.05782709"
1,"-0.054718457,0.020285128,0.011386312,0.098730564,-0.113393605,0.013094828,0.085183166,0.10281614,-0.008099294,-0.08737707,0.1959746,0.124667235,-0.038121954,-0.06131962,0.027318312,-0.013306104,-0.0114273075,0.068478756,-0.10248147,0.060563244,0.035139438,0.042906526,-0.010343832,0.009342799,-0.05230087,-0.079824835,0.078759864,0.13563532,-0.015224035,-0.09115946,-0.037826803,0.14496654,-0.009350203,0.06821462,0.015929421,0.035368644,0.06252307,0.0034501788,0.055545673,0.043148268,0.013796328,0.027566228,-0.034424786,0.0032338346,0.18113452,0.061121963,-0.0002899653,0.030237954,-0.15151553,0.023468897,-0.18588175,-0.11580231,0.14030993,-0.14063713,-0.11935922,-0.039842695,-0.041626524,-0.23090415,-0.052281708,0.042020686,0.061586276,0.100967236,-0.14532527,-0.15319434,-0.003249032,-0.012906736,0.060223144,-0.023333801,0.03777131,0.030041514,0.025272936,0.035720084,-0.068842754,0.0028600057,-0.023728346,-0.056370318,-0.11255062,0.114143424,-0.09080309,-0.061211355,0.04199824,-0.0049638944,0.022642715,0.093204774,-0.043911796,0.121400915,-0.0816589,-0.052708395,0.15766165,-0.02756189,0.07435535,-0.027324863,0.06906561,0.019863196,0.009531879,-0.18193328,0.010878835,0.03445739,0.023366401,0.12085302,0.055239763,0.03350179,0.13003458,-0.3894713,0.0201285,-0.007874331,0.028723849,0.0072671147,-0.014832932,0.020839734,0.097662315,-0.16615392,0.034760244,0.14647767,0.031314883,0.075264685,-0.0056434935,0.04028882,0.041928835,-0.1863123,0.10116722,0.14080763,-0.011689449,-0.012849309,0.066991985,-0.013173047,-0.0912619,-0.015130695"
